INTPTLAT,INTPTLONG
40.106041,-88.755074
40.257863,-88.757188
40.236175,-88.651317
40.098952,-88.971761
40.093094,-89.090598
40.241876,-88.971628
40.253275,-89.09101
40.260716,-88.871064
39.706056,-88.28813
39.701875,-88.410026
39.706445,-88.149311
39.827233,-88.166164
39.82609,-88.412935
39.828582,-88.079898
39.829122,-88.001631
39.721071,-88.038318
39.815181,-88.277183
41.948003,-87.980614
41.945633,-88.084619
41.979738,-87.92843
41.754302,-87.977525
41.771934,-88.092093
41.858573,-88.08948
41.766346,-88.200898
41.943394,-88.204715
41.853468,-88.207908
41.861772,-87.976101
39.752101,-87.583003
39.639626,-87.818574
39.738712,-87.703659
39.531235,-87.587983
39.671944,-87.914754
39.545334,-87.825139
39.670707,-87.589303
39.546695,-87.926758
39.627864,-87.709919
39.828794,-87.596097
39.836598,-87.709593
39.749041,-87.858257
39.614605,-87.585256
39.536552,-87.706957
39.836398,-87.851313
38.378741,-88.043356
38.412099,-88.102953
38.355904,-88.085186
38.449062,-88.00025
38.370115,-87.997032
38.292184,-88.089928
38.368752,-88.12638
38.306107,-88.011885
38.52537,-87.978082
38.529152,-88.029473
38.526017,-88.103292
38.469034,-88.098272
39.194003,-88.637763
39.045396,-88.41479
39.167471,-88.533402
39.035899,-88.637027
39.194212,-88.749589
38.956279,-88.415581
38.949048,-88.6485
39.129548,-88.752197
39.044438,-88.749804
39.130359,-88.414073
39.13086,-88.636356
39.130589,-88.495429
38.959133,-88.522345
39.046249,-88.522812
38.949985,-88.756722
39.041725,-88.863039
38.960409,-89.204073
39.192841,-88.943699
39.150186,-89.001458
39.185436,-89.200604
38.862323,-89.080851
38.867484,-88.75549
38.868035,-88.863999
39.143851,-88.872361
38.934084,-88.97847
38.777967,-89.185456
39.150436,-89.090254
39.047319,-88.991345
38.864427,-89.203984
39.02835,-89.201586
39.05111,-89.103766
39.119294,-89.194868
38.952705,-89.07989
38.963428,-88.867044
38.868792,-88.969813
40.716621,-88.179944
40.44958,-87.993065
40.463722,-88.283086
40.464241,-88.400464
40.626121,-88.187136
40.894064,-88.186552
40.443066,-88.136091
40.573954,-88.272055
40.806519,-88.183697
40.969445,-88.190284
40.577552,-88.384227
40.538198,-88.180279
38.070526,-88.992145
37.996654,-88.870034
37.996964,-88.989006
37.909966,-88.756553
37.909896,-88.98527
37.991025,-88.760696
38.077387,-88.874897
37.906574,-88.864609
38.080185,-89.084264
38.075582,-88.764639
37.904687,-89.091914
37.989039,-89.093192
40.228019,-90.385829
40.502539,-89.942348
40.407202,-90.271725
40.495594,-90.047399
40.581051,-90.046953
40.492558,-90.281623
40.586176,-90.266204
40.661109,-90.300513
40.672881,-90.149714
40.409424,-90.396035
40.665706,-90.049849
40.498321,-90.393357
