# https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2017_Gazetteer/2017_gaz_place_36.txt
INTPTLAT,INTPTLONG
43.273724,-77.172363
41.474832,-73.548908
40.819696,-72.62815
40.821406,-72.598903
42.16229,-78.97969
43.238847,-78.911378
43.097626,-78.644065
42.475546,-73.811214
43.247903,-76.722852
44.606497,-73.808905
41.995941,-73.876926
41.650959,-73.873444
44.298188,-75.80788
43.328217,-75.186993
40.816233,-72.705765
42.64574,-73.732513
44.59077,-75.319795
42.832436,-77.875748
41.928804,-73.910284
41.924369,-73.941058
42.088765,-78.156512
42.853703,-74.986227
42.633455,-74.562821
44.41507,-75.392454
40.903814,-72.88588
41.828723,-74.038052
42.265686,-79.712302
40.949444,-72.67519
42.156032,-77.079167
40.905087,-72.671719
43.169927,-77.616891
41.608746,-74.584322
40.664024,-73.638048
40.935688,-72.936401
43.851244,-75.940559
43.226002,-75.489523
42.751799,-76.835069
40.803296,-73.126125
40.679422,-73.583372
41.933787,-74.916113
41.853172,-74.07142
40.799816,-73.650424
40.793657,-73.661207
40.811228,-73.640583
40.778754,-73.639603
42.778495,-73.953995
42.937669,-73.795669
44.991248,-73.36368
42.389023,-78.252304
42.760687,-77.227394
40.780892,-73.725451
40.944738,-73.686374
41.030003,-73.686354
43.938254,-76.112907
40.79438,-73.749278
40.793946,-73.741503
40.930895,-72.268719
40.996564,-72.289646
42.079422,-78.474193
40.876403,-73.152102
43.000638,-74.67596
44.676385,-74.530951
42.164734,-78.741263
43.172667,-73.326617
40.745822,-73.56033
41.432323,-74.106274
40.638072,-73.194717
41.807801,-73.788022
43.145054,-78.877748
43.256412,-76.241003
40.853379,-73.703542
43.643373,-76.086334
44.324583,-74.130354
43.06781,-73.777635
42.074188,-73.941853
42.057887,-73.948804
43.06671,-76.759543
42.283074,-77.22365
40.747588,-73.085232
40.992048,-73.780629
42.901418,-73.589606
42.80184,-73.927295
42.549673,-74.826932
42.66663,-74.313304
43.835063,-73.766919
43.100977,-73.581243
42.173212,-77.979508
41.476185,-74.365358
42.832014,-73.960402
42.663823,-77.712307
41.188877,-73.556069
43.022277,-77.753378
40.846158,-73.65043
40.66748,-73.492291
40.770429,-73.660339
40.870023,-73.046188
42.910072,-76.798114
43.119964,-76.287317
40.928956,-73.10297
42.793006,-74.612835
41.055827,-72.319034
41.066842,-72.368991
41.330959,-73.740602
42.680648,-75.496499
42.159055,-79.59464
43.070439,-75.599216
40.889409,-72.455563
40.796671,-72.873999
41.980914,-74.212962
40.957097,-72.907054
42.955691,-77.222517
41.327335,-73.82989
42.308338,-75.397789
42.542598,-79.167645
42.660089,-78.084463
42.265359,-79.259059
42.947282,-76.428488
41.097514,-73.869641
42.892231,-78.791537
41.162046,-74.190873
41.662176,-74.821813
40.863409,-73.224441
42.394324,-75.810584
42.686925,-75.568689
43.237102,-77.062753
43.2645,-76.995962
43.057292,-76.212452
40.957875,-72.972479
